     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2321,        20,         0,   0.010,pymatching,ae2b4d3ab5db9d9cc3ee0a02d1d4d391c4516a10fdf4e901a5f711da5f0f3718,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.02,""r"":15}","{""detection_events"":34461,""detectors_checked"":835560,""obs_mistake_mask=E"":20}"
      1297,        18,         0,   0.020,pymatching,5672500b73c0a27eb751c4a673a509fad70325f1d849e03a3a6e87c265b288bd,"{""d"":7,""label"":""rotated_memory_x"",""p"":0.03,""r"":21}","{""detection_events"":85239,""detectors_checked"":1307376,""obs_mistake_mask=E"":18}"
      7441,       432,         0,   0.008,pymatching,870f60ca72cbba637ffed65970b7d82f9e032ac0d4d864b84a463f8449a167e2,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.03,""r"":9}","{""detection_events"":28935,""detectors_checked"":535752,""obs_mistake_mask=E"":432}"
      6417,       558,         0,   0.009,pymatching,79168714e4a3d494b6b474017099d7063df8620bcaab5faa6715ffdce04390f2,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.04,""r"":9}","{""detection_events"":32049,""detectors_checked"":462024,""obs_mistake_mask=E"":558}"
      2321,        74,         0,   0.012,pymatching,c19eb26edc48837197822c04b6daeaf14a14cd0f86ececd1a9275d5572541843,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.03,""r"":15}","{""detection_events"":51372,""detectors_checked"":835560,""obs_mistake_mask=E"":74}"
      4369,         4,         0,   0.009,pymatching,a5124a49b19ec2a796ca4b9e8cc417425eb275af6220fb8ce03ea091e53000ff,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.01,""r"":15}","{""detection_events"":32899,""detectors_checked"":1572840,""obs_mistake_mask=E"":4}"
     13585,       100,         0,   0.009,pymatching,aef94fd3898aedcc7bd67255c7baea08a479b957c7ff583acc11701ff252808e,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.01,""r"":9}","{""detection_events"":18263,""detectors_checked"":978120,""obs_mistake_mask=E"":100}"
      9489,       247,         0,   0.009,pymatching,325c81b2b472c071c590a8558d4fd159a9768244da76db652df13010bb8f0c48,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.02,""r"":9}","{""detection_events"":25007,""detectors_checked"":683208,""obs_mistake_mask=E"":247}"
      1297,        66,         0,   0.009,pymatching,ba635ae0e5a5d2065cafea05b23f111618c5e0038c3989f32ebd3eb3dc1db605,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.04,""r"":15}","{""detection_events"":37094,""detectors_checked"":466920,""obs_mistake_mask=E"":66}"
       273,         1,         0,   0.011,pymatching,54d0c70e7c145eedb68f53f4dcc09692a75ff2b65df17bc39543e73c6e2f37c5,"{""d"":9,""label"":""rotated_memory_x"",""p"":0.03,""r"":27}","{""detection_events"":39292,""detectors_checked"":589680,""obs_mistake_mask=E"":1}"
      5120,        51,         0,   0.016,pymatching,ae2b4d3ab5db9d9cc3ee0a02d1d4d391c4516a10fdf4e901a5f711da5f0f3718,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.02,""r"":15}","{""detection_events"":75823,""detectors_checked"":1843200,""obs_mistake_mask=E"":51}"
      2321,         0,         0,   0.014,pymatching,bc5b88d43ab60d727109b3acbfe5c462494ebec1f1fb91a37dc6af8f4b866fd0,"{""d"":7,""label"":""rotated_memory_x"",""p"":0.01,""r"":21}","{""detection_events"":52702,""detectors_checked"":2339568}"
     13312,       730,         0,   0.014,pymatching,870f60ca72cbba637ffed65970b7d82f9e032ac0d4d864b84a463f8449a167e2,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.03,""r"":9}","{""detection_events"":51817,""detectors_checked"":958464,""obs_mistake_mask=E"":730}"
     11264,      1046,         0,   0.013,pymatching,79168714e4a3d494b6b474017099d7063df8620bcaab5faa6715ffdce04390f2,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.04,""r"":9}","{""detection_events"":57441,""detectors_checked"":811008,""obs_mistake_mask=E"":1046}"
      3072,        81,         0,   0.015,pymatching,c19eb26edc48837197822c04b6daeaf14a14cd0f86ececd1a9275d5572541843,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.03,""r"":15}","{""detection_events"":68415,""detectors_checked"":1105920,""obs_mistake_mask=E"":81}"
      2048,        23,         0,   0.024,pymatching,5672500b73c0a27eb751c4a673a509fad70325f1d849e03a3a6e87c265b288bd,"{""d"":7,""label"":""rotated_memory_x"",""p"":0.03,""r"":21}","{""detection_events"":133400,""detectors_checked"":2064384,""obs_mistake_mask=E"":23}"
     20480,       155,         0,   0.012,pymatching,aef94fd3898aedcc7bd67255c7baea08a479b957c7ff583acc11701ff252808e,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.01,""r"":9}","{""detection_events"":27515,""detectors_checked"":1474560,""obs_mistake_mask=E"":155}"
      1297,         4,         0,   0.013,pymatching,baf564f2a087b961a74f83cc06685060c92918b7ff0027c75c00b55b799ad0c0,"{""d"":7,""label"":""rotated_memory_x"",""p"":0.02,""r"":21}","{""detection_events"":57866,""detectors_checked"":1307376,""obs_mistake_mask=E"":4}"
      8192,         7,         0,   0.015,pymatching,a5124a49b19ec2a796ca4b9e8cc417425eb275af6220fb8ce03ea091e53000ff,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.01,""r"":15}","{""detection_events"":62325,""detectors_checked"":2949120,""obs_mistake_mask=E"":7}"
     17408,       447,         0,   0.013,pymatching,325c81b2b472c071c590a8558d4fd159a9768244da76db652df13010bb8f0c48,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.02,""r"":9}","{""detection_events"":46024,""detectors_checked"":1253376,""obs_mistake_mask=E"":447}"
      1297,         0,         0,   0.027,pymatching,c91003ac0007cf53ac7240fb2168d33a9151e8e9e1cd7c24eae2f10a387aa0f2,"{""d"":9,""label"":""rotated_memory_x"",""p"":0.02,""r"":27}","{""detection_events"":127717,""detectors_checked"":2801520}"
      3072,       199,         0,   0.018,pymatching,ba635ae0e5a5d2065cafea05b23f111618c5e0038c3989f32ebd3eb3dc1db605,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.04,""r"":15}","{""detection_events"":88187,""detectors_checked"":1105920,""obs_mistake_mask=E"":199}"
      1297,         0,         0,   0.021,pymatching,e1552a57f5b2d5c7fcf6609426fc05735be8b162f79ca1a033ad853dc207cf7e,"{""d"":9,""label"":""rotated_memory_x"",""p"":0.01,""r"":27}","{""detection_events"":64853,""detectors_checked"":2801520}"
      3072,         1,         0,   0.015,pymatching,bc5b88d43ab60d727109b3acbfe5c462494ebec1f1fb91a37dc6af8f4b866fd0,"{""d"":7,""label"":""rotated_memory_x"",""p"":0.01,""r"":21}","{""detection_events"":68459,""detectors_checked"":3096576,""obs_mistake_mask=E"":1}"
     15935,       115,         0,   0.009,pymatching,aef94fd3898aedcc7bd67255c7baea08a479b957c7ff583acc11701ff252808e,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.01,""r"":9}","{""detection_events"":21404,""detectors_checked"":1147320,""obs_mistake_mask=E"":115}"
      6144,        60,         0,   0.020,pymatching,ae2b4d3ab5db9d9cc3ee0a02d1d4d391c4516a10fdf4e901a5f711da5f0f3718,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.02,""r"":15}","{""detection_events"":91876,""detectors_checked"":2211840,""obs_mistake_mask=E"":60}"
     16384,       968,         0,   0.019,pymatching,870f60ca72cbba637ffed65970b7d82f9e032ac0d4d864b84a463f8449a167e2,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.03,""r"":9}","{""detection_events"":64042,""detectors_checked"":1179648,""obs_mistake_mask=E"":968}"
     15360,      1454,         0,   0.019,pymatching,79168714e4a3d494b6b474017099d7063df8620bcaab5faa6715ffdce04390f2,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.04,""r"":9}","{""detection_events"":78595,""detectors_checked"":1105920,""obs_mistake_mask=E"":1454}"
      2048,         6,         0,   0.018,pymatching,baf564f2a087b961a74f83cc06685060c92918b7ff0027c75c00b55b799ad0c0,"{""d"":7,""label"":""rotated_memory_x"",""p"":0.02,""r"":21}","{""detection_events"":91204,""detectors_checked"":2064384,""obs_mistake_mask=E"":6}"
      1024,         3,         0,   0.029,pymatching,54d0c70e7c145eedb68f53f4dcc09692a75ff2b65df17bc39543e73c6e2f37c5,"{""d"":9,""label"":""rotated_memory_x"",""p"":0.03,""r"":27}","{""detection_events"":148923,""detectors_checked"":2211840,""obs_mistake_mask=E"":3}"
     23103,       666,         0,   0.016,pymatching,325c81b2b472c071c590a8558d4fd159a9768244da76db652df13010bb8f0c48,"{""d"":3,""label"":""rotated_memory_x"",""p"":0.02,""r"":9}","{""detection_events"":61117,""detectors_checked"":1663416,""obs_mistake_mask=E"":666}"
      5120,       170,         0,   0.021,pymatching,c19eb26edc48837197822c04b6daeaf14a14cd0f86ececd1a9275d5572541843,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.03,""r"":15}","{""detection_events"":111861,""detectors_checked"":1843200,""obs_mistake_mask=E"":170}"
     10240,        10,         0,   0.020,pymatching,a5124a49b19ec2a796ca4b9e8cc417425eb275af6220fb8ce03ea091e53000ff,"{""d"":5,""label"":""rotated_memory_x"",""p"":0.01,""r"":15}","{""detection_events"":77777,""detectors_checked"":3686400,""obs_mistake_mask=E"":10}"
      2048,        16,         0,   0.023,pymatching,5672500b73c0a27eb751c4a673a509fad70325f1d849e03a3a6e87c265b288bd,"{""d"":7,""label"":""rotated_memory_x"",""p"":0.03,""r"":21}","{""detection_events"":134145,""detectors_checked"":2064384,""obs_mistake_mask=E"":16}"
      1024,         3,         0,   0.020,pymatching,c91003ac0007cf53ac7240fb2168d33a9151e8e9e1cd7c24eae2f10a387aa0f2,"{""d"":9,""label"":""rotated_memory_x"",""p"":0.02,""r"":27}","{""detection_events"":100618,""detectors_checked"":2211840,""obs_mistake_mask=E"":3}"
